Accident_Index,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Year
201201FH10157,1,3,1,1,2012
201201FH10159,1,3,2,1,2012
201201FH10160,1,3,2,1,2012
201201FH10161,1,3,2,1,2012
201201FH10162,1,3,2,1,2012
201201FH10163,1,3,2,1,2012
201201FH10164,1,3,2,1,2012
201201FH10165,1,3,2,1,2012
201201FH10166,1,3,2,2,2012
201201FH10167,1,3,2,1,2012
201201FH10168,1,3,2,1,2012
201201FH10170,1,3,2,1,2012
201201FH10172,1,3,2,1,2012
201201FH10173,1,3,2,1,2012
201201FH10175,1,3,2,1,2012
201201FH10176,1,3,2,1,2012
201201FH10177,1,3,2,1,2012
201201FH10178,1,3,2,1,2012
201201FH10180,1,3,2,1,2012
201201FH10181,1,3,2,1,2012
201201FH10182,1,3,2,1,2012
201201FH10183,1,2,1,1,2012
201201FH10184,1,3,2,1,2012
201201FH10185,1,3,1,1,2012
201201FH10186,1,3,2,1,2012
201201FH10187,1,2,1,1,2012
201201FH10188,1,3,1,1,2012
201201FH10189,1,3,1,1,2012
201201FH10190,1,3,1,2,2012
201201FH10191,1,3,2,1,2012
201201FH10192,1,3,2,1,2012
201201FH10193,1,3,2,1,2012
201201FH10194,1,3,2,1,2012
201201FH10195,1,3,2,1,2012
201201FH10198,1,2,2,1,2012
201201FH10199,1,3,2,2,2012
201201FH10200,1,3,2,1,2012
201201FH10201,1,3,2,1,2012
201201FH10202,1,3,2,1,2012
201201FH10203,1,3,1,1,2012
201201FH10204,1,3,2,2,2012
201201FH10205,1,3,2,1,2012
201201FH10206,1,3,2,1,2012
201201FH10207,1,3,2,1,2012
201201FH10208,1,3,2,1,2012
201201FH10209,1,3,2,1,2012
201201FH10210,1,3,2,1,2012
201201FH10211,1,3,1,1,2012
201201FH10212,1,3,2,1,2012
201201FH10213,1,3,1,1,2012
201201FH10214,1,3,1,1,2012
201201FH10215,1,3,2,1,2012
201201FH10216,1,3,1,1,2012
201201FH10217,1,3,1,1,2012
201201FH10218,1,3,2,1,2012
201201FH10219,1,3,2,2,2012
201201FH10220,1,3,2,1,2012
201201FH10221,1,3,2,1,2012
201201FH10222,1,3,2,2,2012
201201FH10223,1,3,1,1,2012
201201FH10225,1,3,2,1,2012
201201FH10226,1,3,1,3,2012
201201FH10227,1,3,2,1,2012
201201FH10230,1,3,1,1,2012
201201FH10233,1,3,2,1,2012
201201FH10234,1,3,3,1,2012
201201FH10235,1,3,2,4,2012
201201FH10236,1,3,1,1,2012
201201FH10237,1,2,1,1,2012
201201FH10238,1,2,1,1,2012
201201FH10239,1,3,2,1,2012
201201FH10240,1,3,3,1,2012
201201FH10241,1,3,1,1,2012
201201FH10242,1,3,2,1,2012
201201FH10243,1,3,1,1,2012
201201FH10244,1,3,1,1,2012
201201FH10245,1,3,2,1,2012
201201FH10246,1,3,2,1,2012
201201FH10247,1,3,2,1,2012
201201FH10248,1,3,2,1,2012
201201FH10249,1,3,2,1,2012
201201FH10250,1,3,4,1,2012
201201FH10252,1,3,2,1,2012
201201FH10253,1,3,1,1,2012
201201FH10254,1,3,2,1,2012
201201FH10255,1,3,2,1,2012
201201FH10256,1,3,3,2,2012
201201FH10257,1,2,2,1,2012
201201FH10259,1,3,1,2,2012
201201FH10260,1,3,1,1,2012
201201FH10261,1,3,3,1,2012
201201FH10262,1,3,2,1,2012
201201FH10263,1,3,2,1,2012
201201FH10265,1,3,2,1,2012
201201FH10269,1,3,2,1,2012
201201FH10270,1,3,1,1,2012
201201FH10271,1,3,2,2,2012
201201FH10272,1,3,1,1,2012
201201FH10275,1,3,3,3,2012
201201FH10276,1,3,2,1,2012
201201FH10277,1,3,1,1,2012
201201FH10278,1,3,2,2,2012
201201FH10279,1,3,1,1,2012
201201FH10280,1,2,2,1,2012
201201FH10281,1,3,1,1,2012
201201FH10282,1,3,2,1,2012
201201FH10283,1,3,2,1,2012
201201FH10284,1,3,1,1,2012
201201FH10285,1,3,2,1,2012
201201FH10286,1,2,2,1,2012
201201FH10287,1,3,2,1,2012
201201FH10288,1,3,2,2,2012
201201FH10289,1,3,1,1,2012
201201FH10290,1,3,2,1,2012
201201FH10291,1,3,2,1,2012
201201FH10292,1,3,2,2,2012
201201FH10293,1,3,2,1,2012
201201FH10294,1,3,2,1,2012
201201FH10295,1,3,2,1,2012
201201FH10296,1,3,2,1,2012
201201FH10297,1,3,1,1,2012
201201FH10298,1,3,1,1,2012
201201FH10299,1,3,1,1,2012
201201FH10300,1,2,1,1,2012
201201FH10301,1,3,2,1,2012
201201FH10302,1,3,2,1,2012
201201FH10303,1,3,1,3,2012
201201FH10304,1,3,1,1,2012
201201FH10305,1,3,2,1,2012
201201FH10306,1,3,2,1,2012
201201FH10307,1,3,2,1,2012
201201FH10308,1,3,2,1,2012
201201FH10309,1,3,2,1,2012
201201FH10310,1,3,1,1,2012
201201FH10311,1,3,2,1,2012
201201FH10312,1,3,2,1,2012
201201FH10313,1,3,2,1,2012
201201FH10314,1,3,2,1,2012
201201FH10315,1,3,2,1,2012
201201FH10316,1,3,2,1,2012
201201FH10317,1,3,2,1,2012
201201FH10318,1,3,2,1,2012
201201FH10320,1,3,1,1,2012
201201FH10321,1,3,2,1,2012
201201FH10322,1,3,2,1,2012
201201FH10323,1,3,2,1,2012
201201FH10324,1,3,1,1,2012
201201FH10326,1,2,2,1,2012
201201FH10327,1,3,2,1,2012
201201FH10329,1,2,1,1,2012
201201FH10330,1,3,2,1,2012
201201FH10331,1,3,2,1,2012
201201FH10332,1,3,1,1,2012
201201FH10333,1,3,2,1,2012
201201FH10334,1,3,2,1,2012
201201FH10335,1,3,2,1,2012
201201FH10337,1,3,2,1,2012
201201FH10338,1,3,1,1,2012
201201FH10339,1,3,1,1,2012
201201FH10341,1,3,2,1,2012
201201FH10343,1,3,2,1,2012
201201FH10344,1,3,1,1,2012
201201FH10345,1,3,1,1,2012
201201FH10346,1,3,2,1,2012
201201FH10347,1,3,1,1,2012
201201FH10348,1,3,3,1,2012
201201FH10349,1,3,2,1,2012
201201FH10350,1,3,3,1,2012
201201FH10355,1,3,1,1,2012
201201FH10356,1,3,2,1,2012
201201FH10357,1,3,2,1,2012
201201FH10358,1,2,1,1,2012
201201FH10359,1,3,2,1,2012
201201FH10360,1,3,2,1,2012
201201FH10362,1,3,2,2,2012
201201FH10363,1,3,2,1,2012
201201FH10364,1,3,1,1,2012
201201FH10367,1,3,2,1,2012
201201FH10368,1,3,2,1,2012
201201FH10369,1,3,2,1,2012
201201FH10370,1,3,1,1,2012
201201FH10371,1,3,1,1,2012
201201FH10373,1,2,2,1,2012
201201FH10375,1,3,2,1,2012
201201FH10376,1,3,1,1,2012
201201FH10377,1,3,2,1,2012
201201FH10378,1,3,2,1,2012
201201FH10379,1,3,2,1,2012
201201FH10380,1,3,3,1,2012
201201FH10381,1,3,2,1,2012
201201FH10383,1,3,2,1,2012
201201FH10384,1,3,2,2,2012
201201FH10385,1,3,2,1,2012
201201FH10386,1,3,2,1,2012
201201FH10387,1,3,2,1,2012
201201FH10388,1,3,2,1,2012
201201FH10389,1,3,2,1,2012
201201FH10390,1,2,3,1,2012
201201FH10391,1,3,1,1,2012
201201FH10393,1,3,1,1,2012
201201FH10394,1,3,1,2,2012
201201FH10395,1,3,1,1,2012
201201FH10396,1,3,2,1,2012
201201FH10397,1,3,2,1,2012
201201FH10398,1,3,2,1,2012
201201FH10399,1,2,1,1,2012
201201FH10400,1,3,2,1,2012
201201FH10401,1,3,3,1,2012
201201FH10402,1,2,2,3,2012
201201FH10403,1,3,2,1,2012
201201FH10404,1,3,1,1,2012
201201FH10405,1,3,2,1,2012
201201FH10406,1,3,2,1,2012
201201FH10408,1,3,2,1,2012
201201FH10409,1,3,2,1,2012
201201FH10410,1,3,2,1,2012
201201FH10411,1,3,1,1,2012
201201FH10412,1,3,2,1,2012
201201FH10413,1,3,2,1,2012
201201FH10414,1,3,1,1,2012
201201FH10415,1,3,2,1,2012
201201FH10416,1,3,2,1,2012
201201FH10418,1,3,2,1,2012
201201FH10419,1,3,2,1,2012
201201FH10420,1,3,2,1,2012
201201FH10421,1,3,2,1,2012
201201FH10422,1,3,2,1,2012
201201FH10423,1,3,2,1,2012
201201FH10425,1,3,2,1,2012
201201FH10426,1,3,1,2,2012
201201FH10427,1,2,1,1,2012
201201FH10428,1,3,2,1,2012
201201FH10430,1,3,2,1,2012
201201FH10431,1,3,2,1,2012
201201FH10432,1,3,2,1,2012
201201FH10433,1,3,2,1,2012
201201FH10434,1,3,2,1,2012
201201FH10435,1,3,2,1,2012
201201FH10436,1,3,1,1,2012
201201FH10437,1,3,2,2,2012
201201FH10438,1,3,2,1,2012
201201FH10439,1,3,2,1,2012
201201FH10440,1,3,2,1,2012
201201FH10441,1,3,1,2,2012
201201FH10442,1,3,2,1,2012
201201FH10443,1,3,2,1,2012
201201FH10444,1,3,1,1,2012
201201FH10445,1,3,2,1,2012
201201FH10446,1,3,1,1,2012
201201FH10447,1,3,2,1,2012
201201FH10448,1,3,2,1,2012
201201FH10449,1,3,2,1,2012
201201FH10450,1,3,2,1,2012
201201FH10451,1,3,2,1,2012
201201FH10453,1,3,2,1,2012
201201FH10454,1,3,2,1,2012
201201FH10456,1,3,2,1,2012
201201FH10457,1,3,3,5,2012
201201FH10458,1,3,1,1,2012
201201FH10459,1,3,1,1,2012
201201FH10460,1,3,1,2,2012
201201FH10461,1,3,2,1,2012
201201FH10462,1,3,2,1,2012
201201FH10463,1,3,2,2,2012
201201FH10464,1,3,2,1,2012
201201FH10465,1,3,2,1,2012
201201FH10466,1,3,2,1,2012
201201FH10467,1,3,1,1,2012
201201FH10468,1,3,2,1,2012
201201FH10469,1,3,2,1,2012
201201FH10470,1,3,1,1,2012
201201FH10471,1,3,2,1,2012
201201FH10472,1,3,1,1,2012
201201FH10474,1,2,2,1,2012
201201FH10475,1,3,2,1,2012
201201FH10476,1,2,2,1,2012
201201FH10477,1,3,2,1,2012
201201FH10478,1,3,2,1,2012
201201FH10479,1,3,1,2,2012
201201FH10480,1,3,2,1,2012
201201FH10481,1,3,2,1,2012
201201FH10482,1,3,1,1,2012
201201FH10483,1,3,2,1,2012
201201FH10484,1,3,4,2,2012
201201FH10486,1,3,1,1,2012
201201FH10487,1,3,1,1,2012
201201FH10488,1,3,2,2,2012
201201FH10491,1,2,2,1,2012
201201FH10492,1,3,1,1,2012
201201FH10493,1,3,1,1,2012
201201FH10494,1,3,1,1,2012
201201FH10495,1,3,2,1,2012
201201FH10496,1,3,1,1,2012
201201FH10497,1,3,2,1,2012
201201FH10498,1,2,1,1,2012
201201FH10499,1,3,2,1,2012
201201FH10500,1,3,2,1,2012
201201FH10502,1,3,2,1,2012
201201FH10503,1,3,1,1,2012
201201FH10505,1,3,2,1,2012
201201FH10506,1,2,2,1,2012
201201FH10507,1,3,2,1,2012
201201FH10508,1,3,2,1,2012
201201FH10509,1,3,2,1,2012
201201FH10510,1,3,2,1,2012
201201FH10511,1,3,1,1,2012
201201FH10512,1,3,2,1,2012
201201FH10513,1,3,2,1,2012
201201FH10515,1,3,2,1,2012
201201FH10516,1,3,2,1,2012
201201FH10517,1,3,1,1,2012
201201FH10518,1,3,1,1,2012
201201FH10520,1,3,1,1,2012
201201FH10521,1,3,1,1,2012
201201FH10522,1,3,2,1,2012
201201FH10523,1,3,2,1,2012
201201FH10524,1,3,1,1,2012
201201FH10525,1,3,1,1,2012
201201FH10526,1,3,2,1,2012
201201FH10527,1,3,1,1,2012
201201FH10528,1,3,2,1,2012
201201FH10529,1,3,2,1,2012
201201FH10530,1,3,2,2,2012
201201FH10531,1,3,2,1,2012
201201FH10533,1,3,1,1,2012
201201FH10534,1,3,1,1,2012
201201FH10535,1,2,3,2,2012
201201FH10536,1,3,1,1,2012
201201FH10537,1,3,2,1,2012
201201FH10538,1,3,1,1,2012
201201FH10539,1,2,2,1,2012
201201FH10540,1,3,2,1,2012
201201FH10542,1,2,2,1,2012
201201FH10543,1,3,3,1,2012
201201FH10544,1,3,2,1,2012
201201FH10545,1,3,2,1,2012
201201FH10546,1,3,2,1,2012
201201FH10547,1,3,2,1,2012
201201FH10548,1,3,2,1,2012
201201FH10549,1,3,2,1,2012
201201FH10550,1,3,1,1,2012
201201FH10551,1,3,1,2,2012
201201FH10552,1,3,1,1,2012
201201FH10553,1,3,2,1,2012
201201FH10554,1,3,1,1,2012
201201FH10555,1,3,2,1,2012
201201FH10556,1,3,2,1,2012
201201FH10557,1,3,2,1,2012
201201FH10558,1,2,1,1,2012
201201FH10559,1,3,3,1,2012
201201FH10561,1,3,2,1,2012
201201FH10562,1,3,2,1,2012
201201FH10563,1,3,2,2,2012
201201FH10564,1,3,2,1,2012
201201FH10565,1,2,2,1,2012
201201FH10566,1,3,2,2,2012
201201FH10567,1,3,2,1,2012
201201FH10568,1,3,2,2,2012
201201FH10569,1,3,1,2,2012
201201FH10570,1,3,2,1,2012
201201FH10571,1,3,2,1,2012
201201FH10572,1,3,2,1,2012
201201FH10573,1,3,1,2,2012
201201FH10574,1,3,1,1,2012
201201FH10575,1,3,1,1,2012
201201FH10576,1,3,2,1,2012
201201FH10577,1,3,2,1,2012
201201FH10578,1,3,1,1,2012
201201FH10579,1,3,2,1,2012
201201FH10580,1,3,2,2,2012
201201FH10581,1,3,1,1,2012
201201FH10582,1,3,2,1,2012
201201FH10584,1,3,2,2,2012
201201FH10585,1,3,1,1,2012
201201FH10586,1,3,2,1,2012
201201FH10587,1,3,1,1,2012
201201FH10588,1,3,2,1,2012
201201FH10589,1,3,3,2,2012
201201FH10590,1,3,2,1,2012
201201FH10591,1,3,1,1,2012
201201FH10592,1,3,2,1,2012
201201FH10593,1,3,2,1,2012
201201FH10596,1,3,2,1,2012
201201FH10597,1,3,2,1,2012
201201FH10598,1,3,1,1,2012
201201FH10599,1,3,2,1,2012
201201FH10600,1,3,2,1,2012
201201FH10601,1,3,2,1,2012
201201FH10602,1,3,1,1,2012
201201FH10603,1,3,2,1,2012
201201FH10604,1,3,2,1,2012
201201FH10605,1,3,2,1,2012
201201FH10606,1,3,2,1,2012
201201FH10608,1,3,2,1,2012
201201FH10610,1,3,2,1,2012
201201FH10611,1,3,1,1,2012
201201FH10612,1,3,1,1,2012
201201FH10613,1,3,2,1,2012
201201FH10614,1,2,2,1,2012
201201FH10615,1,3,2,1,2012
201201FH10616,1,3,2,1,2012
201201FH10617,1,3,2,1,2012
201201FH10618,1,2,2,1,2012
201201FH10619,1,3,2,1,2012
201201FH10620,1,3,2,2,2012
201201FH10621,1,3,2,1,2012
201201FH10622,1,3,2,1,2012
201201FH10623,1,3,1,1,2012
201201FH10624,1,3,2,1,2012
201201FH10625,1,3,2,2,2012
201201FH10626,1,3,2,1,2012
201201FH10627,1,3,1,1,2012
201201FH10628,1,3,2,1,2012
201201FH10629,1,3,2,1,2012
201201FH10630,1,3,2,1,2012
201201FH10634,1,3,2,1,2012
201201FH10635,1,3,2,1,2012
201201FH10636,1,3,2,1,2012
201201FH10637,1,3,1,1,2012
201201FH10638,1,3,2,1,2012
201201FH10639,1,2,2,1,2012
201201FH10640,1,3,2,1,2012
201201FH10641,1,3,2,1,2012
201201FH10642,1,3,2,1,2012
201201FH10643,1,3,1,2,2012
201201FH10644,1,3,1,1,2012
201201FH10645,1,3,2,1,2012
201201FH10646,1,3,1,1,2012
201201FH10648,1,3,2,3,2012
201201FH10649,1,3,1,1,2012
201201FH10651,1,3,2,1,2012
201201FH10652,1,3,1,1,2012
201201FH10653,1,3,1,1,2012
201201FH10654,1,3,2,1,2012
201201FH10657,1,3,2,1,2012
201201FH10658,1,3,2,1,2012
201201FH10659,1,3,2,1,2012
201201FH10660,1,3,2,1,2012
201201FH10663,1,3,2,1,2012
201201FH10665,1,3,2,1,2012
201201FH19003,1,3,2,1,2012
201201FH19020,1,2,1,1,2012
201201FH19021,1,3,2,1,2012
201201FH19022,1,3,1,1,2012
201201FH19023,1,3,2,1,2012
201201FH19045,1,3,2,1,2012
201201FH19048,1,3,3,1,2012
201201FH19051,1,3,1,1,2012
201201FH19056,1,3,4,1,2012
201201FH19079,1,3,2,1,2012
201201GD10001,1,3,2,1,2012
201201GD10002,1,3,2,1,2012
201201GD10003,1,3,2,1,2012
201201GD10004,1,3,2,1,2012
201201GD10005,1,3,4,2,2012
201201GD10007,1,3,1,1,2012
201201GD10008,1,3,2,1,2012
201201GD10009,1,3,2,2,2012
201201GD10010,1,3,2,1,2012
201201GD10011,1,3,2,1,2012
201201GD10012,1,3,2,1,2012
201201GD10014,1,3,2,1,2012
201201GD10015,1,3,2,1,2012
201201GD10016,1,3,2,1,2012
201201GD10018,1,3,1,1,2012
201201GD10021,1,3,2,1,2012
201201GD10022,1,3,1,1,2012
201201GD10023,1,3,2,1,2012
201201GD10024,1,3,1,1,2012
201201GD10025,1,3,2,1,2012
201201GD10026,1,2,1,1,2012
201201GD10027,1,3,1,1,2012
201201GD10028,1,3,2,2,2012
201201GD10032,1,2,2,2,2012
201201GD10033,1,3,2,1,2012
201201GD10034,1,3,3,1,2012
201201GD10036,1,3,2,1,2012
201201GD10037,1,3,1,1,2012
201201GD10038,1,3,1,1,2012
201201GD10042,1,3,1,1,2012
201201GD10043,1,3,2,1,2012
201201GD10044,1,3,1,1,2012
201201GD10045,1,3,1,1,2012
201201GD10046,1,3,2,1,2012
201201GD10047,1,3,1,1,2012
201201GD10048,1,3,2,1,2012
201201GD10049,1,3,2,2,2012
201201GD10050,1,3,1,1,2012
201201GD10051,1,3,2,1,2012
201201GD10052,1,3,1,1,2012
201201GD10053,1,3,2,1,2012
201201GD10054,1,3,2,2,2012
201201GD10055,1,3,2,1,2012
201201GD10056,1,3,1,1,2012
201201GD10057,1,2,1,1,2012
201201GD10058,1,3,2,1,2012
201201GD10059,1,3,2,1,2012
201201GD10060,1,3,1,1,2012
201201GD10061,1,3,2,1,2012
201201GD10062,1,3,2,1,2012
201201GD10063,1,3,2,1,2012
201201GD10064,1,3,1,1,2012
201201GD10065,1,3,2,1,2012
201201GD10067,1,3,2,1,2012
201201GD10068,1,3,2,1,2012
201201GD10069,1,3,2,1,2012
201201GD10070,1,3,1,1,2012
201201GD10071,1,3,2,1,2012
201201GD10072,1,3,1,1,2012
201201GD10073,1,3,2,1,2012
201201GD10074,1,3,2,1,2012
201201GD10075,1,3,2,2,2012
201201GD10076,1,3,2,1,2012
201201GD10077,1,3,2,1,2012
201201GD10078,1,3,2,1,2012
201201GD10079,1,3,1,1,2012
201201GD10080,1,3,2,1,2012
201201GD10081,1,3,2,1,2012
201201GD10082,1,3,2,1,2012
201201GD10083,1,3,1,1,2012
201201GD10085,1,3,1,2,2012
201201GD10086,1,3,2,1,2012
201201GD10087,1,3,1,1,2012
201201GD10088,1,3,2,1,2012
201201GD10090,1,3,2,1,2012
201201GD10091,1,3,2,1,2012
201201GD10092,1,3,2,1,2012
201201GD10093,1,3,2,1,2012
201201GD10094,1,2,1,1,2012
201201GD10095,1,3,2,1,2012
201201GD10097,1,3,2,1,2012
201201GD10098,1,3,1,1,2012
201201GD10099,1,3,2,1,2012
201201GD10100,1,3,1,1,2012
201201GD10101,1,3,2,1,2012
201201GD10103,1,3,2,1,2012
201201GD10104,1,3,1,1,2012
201201GD10105,1,3,1,1,2012
201201GD10106,1,3,2,1,2012
201201GD10107,1,3,2,1,2012
201201GD10108,1,3,1,1,2012
201201GD10109,1,3,2,1,2012
201201GD10110,1,3,1,1,2012
201201GD10113,1,3,2,1,2012
201201GD10114,1,3,2,1,2012
201201GD10115,1,3,2,2,2012
201201GD10116,1,3,2,1,2012
201201GD10117,1,3,2,1,2012
201201GD10119,1,3,2,1,2012
201201GD10120,1,3,1,1,2012
201201GD10121,1,3,2,1,2012
201201GD10122,1,3,2,1,2012
201201GD10123,1,2,1,1,2012
201201GD10124,1,3,2,1,2012
201201GD10125,1,2,2,1,2012
201201GD10126,1,3,2,1,2012
201201GD10127,1,3,1,1,2012
201201GD10128,1,3,2,1,2012
201201GD10129,1,3,1,1,2012
201201GD10130,1,3,2,1,2012
201201GD10131,1,3,2,1,2012
201201GD10132,1,3,2,1,2012
201201GD10133,1,3,1,2,2012
201201GD10134,1,3,2,1,2012
201201GD10135,1,3,2,1,2012
201201GD10136,1,2,2,1,2012
201201GD10137,1,3,3,1,2012
201201GD10138,1,3,2,1,2012
201201GD10139,1,3,1,1,2012
201201GD10140,1,3,2,1,2012
201201GD10141,1,3,1,1,2012
201201GD10142,1,3,1,1,2012
201201GD10143,1,3,1,1,2012
201201GD10144,1,3,2,1,2012
201201GD10145,1,3,2,3,2012
201201GD10146,1,3,2,2,2012
201201GD10147,1,3,2,1,2012
201201GD10148,1,3,2,2,2012
201201GD10149,1,3,1,1,2012
201201GD10150,1,2,1,1,2012
201201GD10151,1,3,2,1,2012
201201GD10152,1,3,1,2,2012
201201GD10153,1,3,1,1,2012
201201GD10154,1,3,2,1,2012
201201GD10155,1,3,2,1,2012
201201GD10156,1,3,2,1,2012
201201GD10157,1,3,2,1,2012
201201GD10158,1,3,2,1,2012
201201GD10159,1,3,2,1,2012
201201GD10161,1,3,2,1,2012
201201GD10162,1,2,2,1,2012
201201GD10163,1,3,1,2,2012
201201GD10164,1,3,1,1,2012
201201GD10165,1,2,2,1,2012
201201GD10167,1,3,2,2,2012
201201GD10168,1,3,2,1,2012
201201GD10169,1,3,2,1,2012
201201GD10170,1,3,2,1,2012
201201GD10171,1,3,2,1,2012
201201GD10172,1,3,1,1,2012
201201GD10173,1,3,2,1,2012
201201GD10174,1,3,2,1,2012
201201GD10175,1,3,1,1,2012
201201GD10176,1,3,1,1,2012
201201GD10177,1,2,1,1,2012
201201GD10178,1,3,2,2,2012
201201GD10179,1,3,1,1,2012
201201GD10180,1,3,2,1,2012
201201GD10181,1,3,2,1,2012
201201GD10183,1,3,2,1,2012
201201GD10184,1,3,2,1,2012
201201GD10185,1,3,2,1,2012
201201GD10186,1,3,2,1,2012
201201GD10187,1,3,2,1,2012
201201GD10188,1,3,1,1,2012
201201GD10189,1,3,2,1,2012
201201GD10190,1,3,2,1,2012
201201GD10191,1,3,1,1,2012
201201GD10192,1,3,2,1,2012
201201GD10193,1,3,2,1,2012
201201GD10194,1,3,1,1,2012
201201GD10195,1,3,2,1,2012
201201GD10196,1,3,2,1,2012
201201GD10197,1,3,2,1,2012
201201GD10198,1,2,2,1,2012
201201GD10200,1,3,2,1,2012
201201GD10201,1,3,1,1,2012
201201GD10202,1,3,2,2,2012
201201GD10203,1,3,2,1,2012
201201GD10204,1,3,2,1,2012
201201GD10205,1,3,2,1,2012
201201GD10206,1,3,2,2,2012
201201GD10207,1,3,2,1,2012
201201GD10208,1,3,2,1,2012
201201GD10210,1,3,1,1,2012
201201GD10211,1,3,2,1,2012
201201GD10213,1,3,2,1,2012
201201GD10214,1,2,1,1,2012
201201GD10215,1,3,2,1,2012
201201GD10216,1,3,1,1,2012
201201GD10217,1,3,1,1,2012
201201GD10218,1,3,2,1,2012
201201GD10219,1,3,2,1,2012
201201GD10220,1,3,1,1,2012
201201GD10221,1,3,1,1,2012
201201GD10222,1,3,2,1,2012
201201GD10223,1,2,2,1,2012
201201GD10224,1,3,2,1,2012
201201GD10225,1,3,2,1,2012
201201GD10226,1,3,2,1,2012
201201GD10227,1,3,1,1,2012
201201GD10228,1,3,2,1,2012
201201GD10230,1,3,2,1,2012
201201GD10231,1,3,2,1,2012
201201GD10232,1,3,2,1,2012
201201GD10233,1,3,1,1,2012
201201GD10234,1,3,1,1,2012
201201GD10235,1,3,2,1,2012
201201GD10236,1,3,1,1,2012
201201GD10237,1,3,2,1,2012
201201GD10238,1,3,2,1,2012
201201GD10239,1,3,2,1,2012
201201GD10240,1,3,2,1,2012
201201GD10241,1,3,2,1,2012
201201GD10242,1,3,2,1,2012
201201GD10244,1,3,1,1,2012
201201GD10245,1,3,2,1,2012
201201GD10246,1,3,2,1,2012
201201GD10247,1,3,2,1,2012
201201GD10248,1,2,2,1,2012
201201GD10250,1,3,1,1,2012
201201GD10252,1,2,2,1,2012
201201GD10255,1,3,2,1,2012
201201GD10256,1,3,1,1,2012
201201GD10257,1,3,2,1,2012
201201GD10258,1,3,1,1,2012
201201GD10259,1,3,2,1,2012
201201GD10260,1,3,2,1,2012
201201GD10261,1,3,2,1,2012
201201GD10262,1,3,1,1,2012
201201GD10263,1,3,2,1,2012
201201GD10265,1,3,2,1,2012
201201GD10266,1,2,1,1,2012
201201GD10267,1,3,1,1,2012
201201GD10268,1,3,1,1,2012
201201GD10269,1,3,2,1,2012
201201GD10270,1,3,2,1,2012
201201GD10271,1,3,1,1,2012
201201GD10272,1,3,2,1,2012
201201GD10273,1,2,1,1,2012
201201GD10274,1,3,2,1,2012
201201GD10275,1,2,2,1,2012
201201GD10276,1,3,2,1,2012
201201GD10277,1,3,2,1,2012
201201GD10278,1,3,2,1,2012
201201GD10279,1,3,2,1,2012
201201GD10280,1,3,2,1,2012
201201GD10281,1,3,2,1,2012
201201GD10282,1,3,1,1,2012
201201GD10283,1,3,2,2,2012
201201GD10285,1,3,2,1,2012
201201GD10286,1,3,2,1,2012
201201GD10288,1,3,2,1,2012
201201GD10289,1,3,2,4,2012
201201GD10290,1,3,2,1,2012
201201GD10292,1,3,2,1,2012
201201GD10293,1,3,1,1,2012
201201GD10295,1,3,1,1,2012
201201GD10297,1,3,1,1,2012
201201GD10298,1,3,1,1,2012
201201GD10299,1,3,2,1,2012
201201GD10300,1,3,2,1,2012
201201GD10301,1,3,2,2,2012
201201GD10302,1,3,1,1,2012
201201GD10303,1,3,1,1,2012
201201GD10304,1,3,2,1,2012
201201GD10305,1,3,2,1,2012
201201GD10306,1,3,2,1,2012
201201GD10307,1,3,1,1,2012
201201GD10308,1,3,2,1,2012
201201GD10309,1,3,2,1,2012
201201GD10311,1,3,2,1,2012
201201GD10312,1,3,2,1,2012
201201GD10313,1,3,2,2,2012
201201GD10314,1,3,2,2,2012
201201GD10315,1,3,2,2,2012
201201GD10316,1,3,1,1,2012
201201GD10317,1,3,2,1,2012
201201GD10318,1,3,2,1,2012
201201GD10319,1,3,1,1,2012
201201GD10320,1,2,2,1,2012
201201GD10321,1,3,2,1,2012
201201GD10322,1,3,2,1,2012
201201GD10323,1,3,2,1,2012
201201GD10324,1,3,1,1,2012
201201GD10325,1,3,2,1,2012
201201GD10326,1,3,2,1,2012
201201GD10327,1,3,1,1,2012
201201GD10328,1,3,2,1,2012
201201GD10329,1,3,2,1,2012
201201GD10331,1,3,2,1,2012
201201GD10332,1,3,1,1,2012
201201GD10333,1,3,2,1,2012
201201GD10334,1,3,1,1,2012
201201GD10335,1,3,2,1,2012
201201GD10336,1,3,2,1,2012
201201GD10337,1,3,1,1,2012
201201GD10338,1,3,2,1,2012
201201GD10339,1,3,2,2,2012
201201GD10340,1,3,2,1,2012
201201GD10341,1,3,3,1,2012
201201GD10342,1,3,1,1,2012
201201GD10343,1,3,1,1,2012
201201GD10344,1,3,2,1,2012
201201GD10345,1,3,2,1,2012
201201GD10346,1,3,2,1,2012
201201GD10347,1,3,1,1,2012
201201GD10348,1,3,2,1,2012
201201GD10349,1,3,1,1,2012
201201GD10350,1,3,1,1,2012
201201GD10351,1,3,2,1,2012
201201GD10352,1,3,1,1,2012
201201GD10353,1,3,1,1,2012
201201GD10354,1,3,1,1,2012
201201GD10355,1,3,2,1,2012
201201GD10356,1,3,2,1,2012
201201GD10357,1,3,2,1,2012
201201GD10358,1,3,2,1,2012
201201GD10359,1,3,2,1,2012
201201GD10361,1,3,1,1,2012
201201GD10362,1,3,2,1,2012
201201GD10363,1,3,3,4,2012
201201GD10364,1,3,2,1,2012
201201GD10365,1,3,1,1,2012
201201GD10366,1,3,2,2,2012
